0,1,2,3,4,5,6
-0.69134104,-0.78203905,-0.5176765,-1.018114,-0.6385759,-0.5465231,-1.2933652
-0.6878885,-0.7797379,-0.5122984,-1.0090607,-0.6487816,-0.5480832,-1.2728778
-0.6593771,-0.76798964,-0.49455947,-0.99433005,-0.6347594,-0.53583485,-1.2400892
-0.6453622,-0.7626142,-0.4862548,-0.9830214,-0.63663757,-0.5288652,-1.2170115
-0.6617362,-0.7740737,-0.49784786,-0.99221087,-0.66832024,-0.53891855,-1.2244143
-0.6965537,-0.7868844,-0.5187357,-0.9940735,-0.74072814,-0.5456376,-1.2289813
-0.6939492,-0.7837882,-0.51873183,-0.98673964,-0.7556056,-0.5438591,-1.2263579
-0.72259426,-0.78939897,-0.5349697,-0.9974935,-0.7920649,-0.5532892,-1.2316495
-0.66583395,-0.75816375,-0.501881,-0.96638525,-0.72399366,-0.53111887,-1.1882163
-0.65961534,-0.7528351,-0.50124705,-0.97170115,-0.70061874,-0.5354314,-1.1892915
-0.5873809,-0.71235824,-0.4461311,-0.9370462,-0.61952674,-0.503693,-1.1530573
-0.5997228,-0.7237005,-0.46674687,-0.9566108,-0.6406152,-0.526518,-1.1808668
-0.53807306,-0.688909,-0.43098223,-0.9093807,-0.609654,-0.50120986,-1.1205426
-0.49830002,-0.66776025,-0.4173042,-0.8851676,-0.5773955,-0.49430424,-1.0940326
-0.49607232,-0.6583398,-0.4193156,-0.8704536,-0.5880747,-0.49763477,-1.0691695
-0.5029724,-0.6528832,-0.42497948,-0.86327857,-0.6034875,-0.4995737,-1.0473242
-0.501853,-0.64241266,-0.41906607,-0.85049623,-0.59367704,-0.4959404,-1.0283297
-0.51034784,-0.63663936,-0.4075776,-0.8430949,-0.5865389,-0.49244684,-1.0170014
-0.47101408,-0.61594087,-0.3751979,-0.81046426,-0.56354487,-0.47263634,-0.96290827
-0.47660324,-0.6163048,-0.37350625,-0.8132105,-0.6017869,-0.47243518,-0.9444556
-0.43378508,-0.5934988,-0.3475898,-0.7816713,-0.5639518,-0.46443957,-0.90512526
-0.41301206,-0.5861911,-0.33737317,-0.77545655,-0.5484233,-0.46102053,-0.88345027
-0.42041272,-0.5868648,-0.344954,-0.77981275,-0.57279927,-0.46341783,-0.87345624
-0.4868756,-0.6130155,-0.37853944,-0.81224453,-0.6546429,-0.4792389,-0.9137223
-0.4840706,-0.6068223,-0.37024453,-0.80627745,-0.6498785,-0.47857404,-0.90867585
-0.4576149,-0.58885163,-0.34877452,-0.7932104,-0.6371869,-0.46563533,-0.90332925
-0.46805167,-0.59028596,-0.35524976,-0.799196,-0.6813271,-0.4682371,-0.91392434
-0.47696137,-0.587463,-0.35979435,-0.78580034,-0.7043749,-0.46911284,-0.9018457
-0.4572377,-0.57301605,-0.35545963,-0.7685077,-0.6686626,-0.46073347,-0.8832336
-0.41463542,-0.5546018,-0.3358154,-0.76068985,-0.60646796,-0.45180705,-0.88157296
-0.3972685,-0.5415244,-0.32317492,-0.75402373,-0.58526695,-0.44433433,-0.87903494
-0.40665746,-0.5459075,-0.3316968,-0.7597785,-0.5851557,-0.44997376,-0.89527977
-0.37966612,-0.5388949,-0.31559047,-0.7450988,-0.53556335,-0.44081014,-0.8931192
-0.32134396,-0.517557,-0.287475,-0.70626867,-0.46840674,-0.426988,-0.8576138
-0.28162813,-0.49804217,-0.26953453,-0.6641724,-0.43400285,-0.421348,-0.8021585
-0.33877394,-0.5184376,-0.29989013,-0.68058,-0.48970222,-0.4463352,-0.8275704
-0.33805692,-0.5186494,-0.30213133,-0.6856921,-0.5040226,-0.45921654,-0.8249973
-0.2847048,-0.493353,-0.2757938,-0.6657511,-0.44649664,-0.45422834,-0.79917586
-0.29798478,-0.4913655,-0.2752002,-0.67382014,-0.45558012,-0.459987,-0.8164165
-0.29607815,-0.47800517,-0.26308087,-0.65837634,-0.45796466,-0.45709288,-0.7879007
-0.28257936,-0.4565305,-0.2275672,-0.6364503,-0.42475766,-0.454249,-0.76263905
-0.30058166,-0.45543066,-0.21610524,-0.6422473,-0.4181851,-0.47121176,-0.7975671
-0.3733158,-0.4717142,-0.23812172,-0.6799083,-0.4623409,-0.49476355,-0.8525177
-0.3563258,-0.44410568,-0.21336569,-0.6561717,-0.45478863,-0.486544,-0.80765647
-0.34262967,-0.4290433,-0.196359,-0.65686387,-0.4168908,-0.48319483,-0.80725485
-0.31500715,-0.40274704,-0.17439017,-0.6307725,-0.37650025,-0.4731201,-0.7620866
-0.33966488,-0.3987571,-0.18053268,-0.63530636,-0.4024048,-0.49171942,-0.74381363
-0.2970401,-0.3776883,-0.16103408,-0.6199249,-0.34507787,-0.49429846,-0.7077577
-0.30841142,-0.3847463,-0.17702787,-0.6497644,-0.3573105,-0.51483303,-0.7166071
-0.42534208,-0.43954644,-0.25312683,-0.7207879,-0.47436762,-0.56355625,-0.78057027
-0.41195214,-0.44459027,-0.25798893,-0.73017347,-0.4583385,-0.5629977,-0.7711652
-0.3465911,-0.41572106,-0.22498141,-0.6881075,-0.39598563,-0.5290606,-0.6994885
-0.4140209,-0.44463927,-0.27173772,-0.7219543,-0.48884472,-0.5402725,-0.72764623
-0.39275336,-0.43289414,-0.26758578,-0.70212847,-0.46270323,-0.5251519,-0.68270874
-0.52535725,-0.49081254,-0.34786004,-0.7726391,-0.6116398,-0.56323683,-0.7592864
-0.57325006,-0.5145512,-0.3792317,-0.78289104,-0.6244087,-0.57431823,-0.7749151
-0.71306205,-0.63115436,-0.5089226,-0.9000187,-0.7756451,-0.6315236,-0.8953098
-0.54305345,-0.53647786,-0.39357337,-0.733444,-0.6213201,-0.5599589,-0.6760334
-0.53823113,-0.5176738,-0.36515516,-0.73068947,-0.6526665,-0.55440557,-0.6795908
-0.5232925,-0.5097172,-0.35417446,-0.7409114,-0.6235547,-0.5573205,-0.68315554
-0.5168434,-0.49917805,-0.34248734,-0.7374718,-0.6302403,-0.5579312,-0.6761098
-0.5873786,-0.53379494,-0.38281834,-0.79074645,-0.7108102,-0.5834685,-0.7373682
-0.6538847,-0.57010734,-0.43128434,-0.8238485,-0.7627337,-0.6044822,-0.77867854
-0.70697594,-0.6043292,-0.47312933,-0.8638421,-0.8115611,-0.6319884,-0.8529268
-0.69790775,-0.617957,-0.48291004,-0.87910783,-0.81569624,-0.64646715,-0.9031466
-0.80400836,-0.67331517,-0.5556164,-0.95928645,-0.95592046,-0.6858108,-1.017181
-0.8190434,-0.67642456,-0.5709452,-0.9802555,-0.9767314,-0.69503677,-1.0288811
-0.7985796,-0.6624309,-0.5641471,-0.96765983,-0.96730554,-0.6892266,-1.0093722
-0.7965333,-0.65905875,-0.55947155,-0.96729463,-0.9869151,-0.6942723,-1.004289
-0.8037236,-0.6567404,-0.56586295,-0.97660804,-1.0180435,-0.6995933,-0.9928485
-0.66666436,-0.58361614,-0.49055836,-0.85613763,-0.84910136,-0.65646684,-0.84392583
-0.7509675,-0.6202526,-0.51971614,-0.9293711,-0.96792394,-0.691241,-0.9291682
-0.78388953,-0.6462355,-0.535719,-0.965501,-1.0033808,-0.69994384,-0.9452185
-0.76521873,-0.6381545,-0.5168114,-0.9417257,-0.9636827,-0.68159366,-0.91347826
-0.7689816,-0.62991905,-0.5112563,-0.94067186,-0.9485034,-0.6707239,-0.92366207
-0.8265719,-0.6541459,-0.5392042,-0.98382103,-0.9873317,-0.6809447,-0.99260205
-0.95203084,-0.7183566,-0.62920356,-1.0545113,-1.090282,-0.7137712,-1.0824966
-0.89509106,-0.6988173,-0.6032687,-1.0428069,-0.9879724,-0.7046636,-1.0596396
-0.8702073,-0.6850547,-0.58493984,-1.0215018,-0.95690906,-0.70440626,-1.0244837
-0.85295093,-0.6800618,-0.57993865,-1.0105132,-0.9459044,-0.70523506,-0.9915017
-0.7491511,-0.63336545,-0.5189442,-0.9472101,-0.846002,-0.67460924,-0.8829975
-0.7531768,-0.6317315,-0.5153136,-0.9628508,-0.851681,-0.6732959,-0.8795483
-0.7289448,-0.6176525,-0.49204093,-0.9382162,-0.81618524,-0.6570555,-0.8219447
-0.67241526,-0.5912568,-0.4504463,-0.90110767,-0.7475258,-0.63182265,-0.74707454
-0.7158563,-0.6192745,-0.47007853,-0.9280206,-0.8014173,-0.6479333,-0.7893155
-0.72395587,-0.6341939,-0.47245783,-0.92884004,-0.8161683,-0.65081215,-0.79807067
-0.7054349,-0.62461543,-0.46955317,-0.9402382,-0.8011542,-0.6440204,-0.79564285
-0.712751,-0.63326883,-0.47375292,-0.94273704,-0.8072608,-0.6498108,-0.80928516
-0.77271754,-0.6668972,-0.516521,-0.97574675,-0.88706326,-0.67167455,-0.87044454
-0.79288256,-0.68247384,-0.5380893,-0.99086374,-0.92398614,-0.6820474,-0.9032617
-0.83974445,-0.71475816,-0.575384,-1.0188093,-0.97558856,-0.7024534,-0.9644612
-0.8173631,-0.71325445,-0.5679576,-0.9763795,-0.9491389,-0.69056225,-0.94183624
-0.9040856,-0.7644348,-0.6281759,-1.0308325,-1.048219,-0.7172816,-1.038059
-0.9904401,-0.82390344,-0.6868006,-1.071924,-1.1447674,-0.74556583,-1.1026657
-0.9894949,-0.84199405,-0.69813883,-1.0799887,-1.1406691,-0.7469495,-1.1175627
-1.0264021,-0.8632422,-0.7252307,-1.0947701,-1.1811495,-0.7597935,-1.1486974
-0.9962998,-0.8504138,-0.7137128,-1.1035447,-1.1298269,-0.75287324,-1.1441166
-0.90040565,-0.79703295,-0.6402706,-1.0310118,-1.0311469,-0.7197125,-1.0546508
-0.86679906,-0.7734233,-0.6174221,-1.0221624,-0.98299706,-0.7135409,-1.0494595
-0.8445387,-0.75356174,-0.5931008,-0.99873954,-0.9512756,-0.70070136,-1.0176325
-0.81905854,-0.731808,-0.5673871,-0.9712618,-0.9129363,-0.68245816,-0.9777963
-0.785979,-0.7125201,-0.5428715,-0.9427626,-0.89466715,-0.6702607,-0.9429716
-0.77354133,-0.7095727,-0.5212575,-0.9308889,-0.89086056,-0.6756669,-0.93436795
-0.7977541,-0.7286134,-0.53195816,-0.96077776,-0.9367833,-0.6945809,-0.96662605
-0.8023244,-0.7357297,-0.5325773,-0.9694344,-0.9588612,-0.6958871,-0.9689241
-0.8711556,-0.7758908,-0.5885062,-1.0348452,-1.0469748,-0.71715474,-1.0374994
-0.83144844,-0.7671304,-0.5710813,-1.0242902,-0.9903869,-0.7038965,-1.011703
-0.76453257,-0.73505855,-0.54460853,-0.9923507,-0.93252873,-0.6856869,-0.9463637
-0.7909733,-0.7515744,-0.57659405,-1.023772,-0.9802176,-0.70663786,-0.9801909
-0.65110296,-0.6865592,-0.49779165,-0.94500434,-0.8401162,-0.6728745,-0.8661189
-0.6478107,-0.6787642,-0.49505144,-0.9549782,-0.8744612,-0.68974066,-0.8582946
-0.57574344,-0.6403941,-0.4489099,-0.9100439,-0.81539166,-0.67719823,-0.7864374
-0.63833565,-0.6650901,-0.48840553,-0.9444772,-0.8815248,-0.7010679,-0.83742285
-0.6186056,-0.6589936,-0.4851772,-0.9312573,-0.85878974,-0.6888385,-0.8022964
-0.64542186,-0.67877555,-0.51169854,-0.9572112,-0.87017393,-0.70389295,-0.82363856
-0.5803577,-0.65392274,-0.48159954,-0.9125584,-0.8207688,-0.6859242,-0.76052606
-0.58972526,-0.6658741,-0.49681234,-0.92596734,-0.7960242,-0.6984308,-0.7792428
-0.5621148,-0.64905477,-0.48560524,-0.9162996,-0.758137,-0.6769885,-0.7340454
-0.55300105,-0.6377089,-0.4737952,-0.90596634,-0.73630714,-0.6573664,-0.71241206
-0.55942905,-0.6425355,-0.48462588,-0.91867316,-0.74689996,-0.64959055,-0.72455424
-0.5735531,-0.6530356,-0.49897543,-0.9304854,-0.77983594,-0.6513785,-0.7532207
-0.5285171,-0.6301855,-0.47703046,-0.9041612,-0.7492006,-0.634312,-0.71991795
-0.68913984,-0.69066745,-0.5744483,-0.9932031,-0.8968556,-0.66918784,-0.84072924
-0.7227956,-0.7188592,-0.6150579,-1.0252047,-0.93510985,-0.6650338,-0.87330127
-0.6824768,-0.7094702,-0.6068708,-1.0024177,-0.92153,-0.6708839,-0.8314866
-0.7144687,-0.7369135,-0.6499791,-1.0500468,-0.96728647,-0.6940024,-0.88945425
-0.6739564,-0.72582126,-0.6366032,-1.0313228,-0.91084135,-0.6819201,-0.8568899
-0.58396673,-0.6893848,-0.58874977,-0.9970517,-0.8405293,-0.66284764,-0.8069384
-0.61537254,-0.6959398,-0.6005907,-1.0218505,-0.9171511,-0.6726524,-0.82230395
-0.6852827,-0.72918594,-0.63414526,-1.0680149,-0.9926491,-0.70195305,-0.8783633
-0.7187937,-0.7411208,-0.6359936,-1.0966526,-1.0127337,-0.71383965,-0.9061147
-0.7505748,-0.75835836,-0.6583818,-1.1142249,-1.0462278,-0.71506643,-0.9306406
-0.8069469,-0.78851295,-0.7037617,-1.1296685,-1.0945785,-0.73211515,-0.94029045
-0.7502447,-0.75951475,-0.6739023,-1.0837818,-1.0276654,-0.707495,-0.85051966
-0.7766237,-0.76712996,-0.68714404,-1.0992727,-1.061785,-0.7188133,-0.86382866
-0.7265438,-0.7418177,-0.66255987,-1.0775535,-1.0053638,-0.70739377,-0.8295674
-0.7561967,-0.7561114,-0.6962423,-1.1018713,-1.0495933,-0.7144753,-0.8530328
-0.6738642,-0.7233561,-0.65362865,-1.0528668,-0.97504973,-0.7045999,-0.7807038
-0.6337201,-0.7051287,-0.6329979,-1.0369391,-0.92354167,-0.7051492,-0.7621015
-0.5696856,-0.66966724,-0.6038762,-1.0017775,-0.878381,-0.6800786,-0.69804174
-0.5219208,-0.64044476,-0.56843835,-0.97085106,-0.8489879,-0.66066605,-0.65031993
-0.58824825,-0.6679305,-0.60925263,-1.0139202,-0.93850625,-0.677759,-0.71148634
-0.54874074,-0.6503849,-0.5844925,-0.99136907,-0.8872312,-0.66428316,-0.6840952
-0.5639198,-0.6574479,-0.5930524,-1.0001569,-0.89555514,-0.66086495,-0.73045844
-0.51106143,-0.6301918,-0.5594839,-0.9653077,-0.83191097,-0.62814444,-0.7005289
-0.44849545,-0.59928954,-0.4972846,-0.9093005,-0.7514117,-0.6080381,-0.652755
-0.50420094,-0.6111274,-0.5076728,-0.9463109,-0.82724136,-0.62083346,-0.6819071
-0.5017388,-0.5991832,-0.4989329,-0.9472678,-0.8389605,-0.6170002,-0.66745824
-0.5222483,-0.603763,-0.51433456,-0.97716254,-0.8740709,-0.6178916,-0.6916348
-0.46716607,-0.5752521,-0.48313856,-0.9519197,-0.83398974,-0.59524834,-0.65178245
-0.3819169,-0.53053385,-0.42619485,-0.9082332,-0.75042135,-0.56703603,-0.5846686
-0.45624566,-0.56003296,-0.43727982,-0.967077,-0.8076159,-0.5972212,-0.66371524
-0.4719053,-0.56343436,-0.433545,-0.9804524,-0.8027756,-0.60220057,-0.6889149
-0.4760494,-0.5635118,-0.43233567,-0.99437976,-0.80889237,-0.60114104,-0.7118695
-0.3721906,-0.51310503,-0.36772016,-0.9448795,-0.7120188,-0.5674803,-0.65379095
-0.40102482,-0.52534413,-0.36783502,-0.97335,-0.7481639,-0.5791209,-0.7005968
-0.39962214,-0.5227134,-0.35930496,-0.9752526,-0.73547614,-0.57622,-0.7046632
-0.41393048,-0.52745867,-0.3692003,-0.99367535,-0.73046815,-0.57796955,-0.72424614
-0.4088421,-0.5231136,-0.3601988,-0.9864688,-0.68952906,-0.5761571,-0.7213888
-0.39948818,-0.5177103,-0.3547085,-0.9838439,-0.6585803,-0.57056034,-0.719619
-0.39342707,-0.51339686,-0.36139914,-0.96340203,-0.6556968,-0.56593066,-0.6807744
-0.3721586,-0.49973622,-0.36202648,-0.9535915,-0.63313997,-0.55980206,-0.6585787
-0.3049947,-0.47163033,-0.33795404,-0.9222081,-0.56840307,-0.5413129,-0.6142506
-0.3069238,-0.47451624,-0.34487322,-0.929329,-0.5810112,-0.54584765,-0.62283397
-0.27853924,-0.46650112,-0.3285969,-0.9196094,-0.5472242,-0.54566264,-0.619436
-0.2674702,-0.4639849,-0.31712696,-0.9306379,-0.5321477,-0.54369354,-0.6291675
-0.26984817,-0.46192515,-0.31281543,-0.9269997,-0.5417386,-0.53912556,-0.62254363
-0.21175045,-0.43694302,-0.2764837,-0.9001807,-0.4783256,-0.52210236,-0.58573484
-0.2185788,-0.4384334,-0.28075108,-0.91548467,-0.49568662,-0.52298677,-0.5888012
-0.19940358,-0.42565846,-0.26072216,-0.92144316,-0.47953188,-0.514845,-0.57564366
-0.17815784,-0.4055252,-0.23398703,-0.92460704,-0.44534713,-0.5060986,-0.56041
-0.2619189,-0.43531916,-0.27250463,-0.9596157,-0.5464362,-0.52833337,-0.5912099
-0.21160218,-0.4141101,-0.24506727,-0.9272509,-0.4714831,-0.5158595,-0.5284591
-0.18710452,-0.40181166,-0.2300179,-0.919475,-0.47065362,-0.5094836,-0.49925435
-0.20920305,-0.41298068,-0.24518883,-0.94107485,-0.4997921,-0.51777625,-0.51748824
-0.184507,-0.40230232,-0.22500533,-0.9320538,-0.47368908,-0.5103847,-0.50747705
-0.18945308,-0.40307057,-0.22358155,-0.9443939,-0.47786948,-0.51512074,-0.5314984
-0.21826473,-0.41129637,-0.2320328,-0.95516443,-0.51466376,-0.52549165,-0.5585923
-0.20100603,-0.40032032,-0.21880342,-0.9506359,-0.48456866,-0.5214496,-0.5697015
-0.19741991,-0.3907488,-0.2084017,-0.9439701,-0.48588508,-0.51578355,-0.57263863
-0.16742766,-0.3762877,-0.1861074,-0.9332273,-0.45256776,-0.5060227,-0.5514179
-0.1361022,-0.36083958,-0.16597712,-0.9274957,-0.42292,-0.49455827,-0.52358234
-0.10945958,-0.34575707,-0.13943598,-0.9135326,-0.3966596,-0.48883682,-0.5041324
-0.03316631,-0.31197143,-0.09021645,-0.87791944,-0.30725405,-0.47170675,-0.46160436
0.0076365448,-0.2937045,-0.06515363,-0.8444028,-0.25797164,-0.46620548,-0.43362683
0.00757607,-0.2992311,-0.071876936,-0.8343356,-0.24311045,-0.47645956,-0.4379909
-0.0381739,-0.32833016,-0.1043398,-0.86013156,-0.25113186,-0.50193614,-0.51396275
-0.037856255,-0.32645106,-0.10244034,-0.85793626,-0.22129422,-0.5068805,-0.5450668
-0.046646874,-0.33322573,-0.121079035,-0.8636093,-0.21294591,-0.51338756,-0.57566786
-0.09964533,-0.35447747,-0.16073842,-0.8876017,-0.2551131,-0.53150916,-0.62412006
-0.10789567,-0.3550017,-0.17710847,-0.8895166,-0.24218784,-0.53287184,-0.63936263
-0.20321497,-0.38657075,-0.23180771,-0.93183064,-0.3289351,-0.5593828,-0.7151786
-0.19204737,-0.3745212,-0.23428296,-0.93367994,-0.31354007,-0.55232805,-0.7132594
-0.0685591,-0.3139156,-0.17133363,-0.8781127,-0.1837327,-0.5114668,-0.6407422
-0.08770823,-0.3171214,-0.179652,-0.9056376,-0.20475389,-0.5223875,-0.668409
-0.071786836,-0.30568254,-0.1615952,-0.9047767,-0.19328961,-0.52207434,-0.65545243
-0.12258413,-0.32198647,-0.18622698,-0.9329767,-0.2590721,-0.5386007,-0.681259
-0.059353422,-0.2938612,-0.15536307,-0.9110787,-0.19779442,-0.5204561,-0.6337012
-0.07513682,-0.29440475,-0.1639551,-0.930087,-0.22411594,-0.52512,-0.6275382
-0.10903504,-0.3068564,-0.18045738,-0.9474882,-0.24212565,-0.53858316,-0.63804674
-0.0930396,-0.3044852,-0.18128309,-0.9430286,-0.21677572,-0.53974926,-0.6284647
0.018270731,-0.2615422,-0.13226406,-0.90234387,-0.0939618,-0.5115765,-0.5830428
0.054923702,-0.24677184,-0.10750982,-0.8908644,-0.056053564,-0.50833297,-0.5770766
0.11606582,-0.2174846,-0.06793159,-0.8605654,-0.018909298,-0.49169242,-0.5440137
0.10558434,-0.22656849,-0.071260124,-0.87625563,-0.04032977,-0.5052717,-0.57243764
0.1103007,-0.22959314,-0.06405755,-0.86415267,-0.026636843,-0.5008864,-0.58232474
0.11530645,-0.22096637,-0.058791563,-0.8403158,-0.02657981,-0.49398574,-0.5778112
0.10517676,-0.22313616,-0.060526047,-0.8275949,-0.03698643,-0.49918824,-0.6007074
0.1217476,-0.2125607,-0.048306566,-0.80361795,-0.013980903,-0.49225286,-0.607126
0.12940665,-0.21193898,-0.044075046,-0.80001235,-0.0013004225,-0.49086732,-0.620195
0.15001935,-0.20168278,-0.03080792,-0.7824689,0.021113766,-0.47727045,-0.60677505
0.1322217,-0.2097829,-0.037326045,-0.79463565,-0.004303626,-0.47562423,-0.6254803
0.14007807,-0.20877197,-0.030253185,-0.79816693,-0.0027317628,-0.46474728,-0.63285834
0.19390538,-0.18458113,-0.001942195,-0.76721525,0.04968819,-0.44332787,-0.60506463
0.21423267,-0.17057955,0.0026294328,-0.7352121,0.098672256,-0.42838883,-0.5564746
0.21776006,-0.16805854,0.0010183863,-0.7455193,0.08665117,-0.42832047,-0.56303936
0.16681033,-0.18500768,-0.023855805,-0.7444408,0.03714911,-0.45001698,-0.55678684
0.15015101,-0.1969492,-0.03802218,-0.75209796,0.019746553,-0.460989,-0.56093097
0.14983706,-0.20364396,-0.043105904,-0.7650495,0.027962258,-0.46794003,-0.5788272
0.18138573,-0.19277212,-0.034412723,-0.7460977,0.0642742,-0.45996827,-0.5620384
0.18652809,-0.19577679,-0.037421193,-0.74944675,0.0744794,-0.46395424,-0.55909526
0.20547411,-0.19336337,-0.027414769,-0.74089134,0.111333676,-0.4646924,-0.5431887
0.2180965,-0.19756174,-0.029708687,-0.7237301,0.14650142,-0.4566589,-0.5091418
0.23940396,-0.19233613,-0.005162012,-0.7177284,0.16230829,-0.44798943,-0.4933415
0.2180866,-0.20681036,-0.0018408783,-0.7168641,0.1281302,-0.45627296,-0.50854313
0.23698062,-0.19701111,0.021980703,-0.6857096,0.13646713,-0.4474097,-0.49053004
0.19979054,-0.21278748,0.017276525,-0.69578034,0.11100323,-0.45739648,-0.5276818
0.1915895,-0.214923,0.02689185,-0.6965442,0.10928474,-0.45643437,-0.53575695
0.18659484,-0.21531844,0.0320037,-0.7096548,0.11556867,-0.4512933,-0.54663026
0.21631067,-0.20721799,0.05287396,-0.699574,0.17694701,-0.43750405,-0.54705906
0.24306574,-0.19076547,0.07569119,-0.6772623,0.20847324,-0.42762583,-0.5228226
0.26445433,-0.18335158,0.09184519,-0.6618546,0.23245043,-0.42217445,-0.50109047
0.29085776,-0.1726742,0.116572484,-0.63007545,0.2806885,-0.41996723,-0.46953195
0.26687646,-0.18074058,0.11344417,-0.6454476,0.28871906,-0.42821142,-0.48855507
0.22716844,-0.18768606,0.10655024,-0.6601553,0.2697175,-0.43773594,-0.49066743
0.14490151,-0.20343682,0.0823677,-0.6944881,0.19638824,-0.4533913,-0.49997443
0.17015901,-0.18471518,0.10270668,-0.67947185,0.25611794,-0.44006455,-0.46628386
0.14434487,-0.19280863,0.090607785,-0.698035,0.2588157,-0.44493884,-0.4888221
0.14682862,-0.18726572,0.0969021,-0.69510686,0.25767288,-0.43968126,-0.47663063
0.20770912,-0.1763958,0.113170385,-0.6877359,0.3487678,-0.4227596,-0.46077704
0.22295293,-0.17010781,0.12120439,-0.67963326,0.35350996,-0.42016047,-0.4315356
0.18334284,-0.19720396,0.089401975,-0.70794475,0.3204038,-0.44296873,-0.44666928
0.2467897,-0.18956123,0.09990335,-0.68479323,0.4333316,-0.43259716,-0.40423262
0.30680066,-0.17935911,0.119104706,-0.66335595,0.5270331,-0.4198841,-0.3925532
0.33761114,-0.16674685,0.1461555,-0.64382553,0.568757,-0.41336238,-0.39020047
0.3077307,-0.16871306,0.1480317,-0.65034163,0.51758015,-0.4216678,-0.39751434
0.33766666,-0.14899719,0.17469218,-0.6465994,0.538002,-0.41009766,-0.38727614
0.34576756,-0.13910717,0.18853438,-0.6517023,0.554124,-0.40662736,-0.3948991
0.34688175,-0.11960026,0.21336585,-0.629002,0.54695684,-0.40043706,-0.36940598
0.3345761,-0.10663539,0.2256857,-0.62460506,0.51543397,-0.39928895,-0.35998285
0.38581797,-0.07342905,0.26102602,-0.59426,0.56366825,-0.3850895,-0.30393535
0.38097197,-0.070216626,0.259987,-0.60877305,0.5627899,-0.39310145,-0.31149775
0.39004064,-0.07752141,0.24658018,-0.6161294,0.6055503,-0.38415426,-0.33840638
0.41374624,-0.05656138,0.26339242,-0.58671063,0.6316688,-0.3761971,-0.30258402
0.41398525,-0.05421679,0.2624742,-0.5816064,0.64895856,-0.37650776,-0.3024345
0.4094451,-0.05353822,0.26311344,-0.5922308,0.6863711,-0.37690943,-0.31493908
0.28233466,-0.11159548,0.18566768,-0.6691773,0.6261622,-0.4191943,-0.39188403
0.25578827,-0.13769042,0.14511637,-0.68429327,0.6825981,-0.42736077,-0.38809764
0.29880664,-0.12302433,0.15673354,-0.65608406,0.7512495,-0.40643996,-0.3406654
0.3253302,-0.10527451,0.17112,-0.64057386,0.772624,-0.38840145,-0.31795692
0.37583643,-0.07848958,0.19863327,-0.61931396,0.8320646,-0.36524495,-0.2834575
0.27573928,-0.12234931,0.14060062,-0.6796747,0.7179369,-0.39372456,-0.3585772
0.29677674,-0.1166557,0.14155498,-0.6650708,0.72184074,-0.37844557,-0.35141432
0.3705183,-0.07349668,0.18966816,-0.63225234,0.7830966,-0.34895104,-0.3182235
0.31765082,-0.08757858,0.16883,-0.6367223,0.72035736,-0.36341888,-0.35516095
0.27018476,-0.09943531,0.15366964,-0.67138803,0.6712856,-0.37581554,-0.38985762
0.277107,-0.08814667,0.15218171,-0.65788615,0.6625774,-0.36115587,-0.36057705
0.23463616,-0.105735585,0.11381847,-0.6858132,0.6074643,-0.36841738,-0.3803016
0.14056084,-0.13890912,0.05696302,-0.7164166,0.5009472,-0.3880848,-0.413037
0.19282582,-0.121583164,0.071155444,-0.68921983,0.5518988,-0.36902297,-0.3588367
0.19844738,-0.15287554,0.03768067,-0.7246293,0.55305827,-0.3876366,-0.40268284
0.119798854,-0.20322958,-0.040765576,-0.76445067,0.47172177,-0.42238533,-0.4396166
0.17167287,-0.2106766,-0.04086543,-0.7433847,0.54742837,-0.4243027,-0.4268936
0.21292964,-0.20153522,-0.0315056,-0.7253025,0.59836125,-0.4188006,-0.40422213
0.2952043,-0.16855386,0.013553828,-0.66676795,0.68921345,-0.39724267,-0.3579455
0.3358708,-0.15616441,0.034648463,-0.6761964,0.7421753,-0.39633414,-0.38140446
0.31149444,-0.16150358,0.025960386,-0.7040223,0.736362,-0.40259957,-0.41002005
0.33183965,-0.15070395,0.039576545,-0.70392305,0.75995517,-0.39313078,-0.40139115
0.36761314,-0.13200401,0.06394772,-0.7066082,0.781035,-0.37854147,-0.390828
0.4084076,-0.10577585,0.09265958,-0.69546586,0.81158483,-0.3549832,-0.37772518
0.42300075,-0.09935545,0.10122754,-0.6918974,0.83787316,-0.3461717,-0.36760658
0.42447862,-0.095339976,0.10054685,-0.6903316,0.84408236,-0.34359086,-0.36529192
0.4853836,-0.06740453,0.12835565,-0.66489774,0.9100842,-0.32073492,-0.31802624
0.49297833,-0.07399514,0.11273427,-0.6634196,0.89760685,-0.3108232,-0.33376685
0.49532717,-0.0696343,0.09766212,-0.63041663,0.8808073,-0.28638098,-0.30963984
0.5458361,-0.052809797,0.114759944,-0.60982823,0.90623176,-0.27019802,-0.27493915
0.54716814,-0.055619642,0.11080432,-0.62252307,0.8921305,-0.27160206,-0.2806775
0.5310442,-0.05692013,0.109412216,-0.6332043,0.8552282,-0.2747851,-0.2883498
0.5330338,-0.04918231,0.11579045,-0.64304245,0.8393982,-0.27335227,-0.30382073
0.52033097,-0.056102335,0.11016352,-0.66493237,0.84442014,-0.27866396,-0.33971453
0.4869288,-0.05938532,0.09991353,-0.678214,0.80712223,-0.28347373,-0.3443614
